record_id,source_record_id,sample_id,element_or_analyte,analyte_reported,value,unit,medium,material,measurement_basis,value_qualifier,missing_reason,detection_limit,detection_limit_unit,original_latitude_raw,original_longitude_raw,latitude,longitude,source_crs,coordinate_transform_method,coordinate_uncertainty_m,geologic_unit,analytical_method,method_family,digestion_or_extraction,laboratory,license,source_tier,source_id,dataset_title,dataset_doi,dataset_version,source_file,source_row,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,coordinate_evidence_scope,coordinate_policy_id,coordinate_latitude_field,coordinate_longitude_field,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,material_raw,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,soil_horizon_missing_reason,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_source_id,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,match_status,match_candidates,coordinate_status,geology_missing_reason,method_scope,method_candidates,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-7f6d027342d60e8eda5938d105059d00997d1cd69675f1dc389f8e6f5f077272,src-e39b472aa676a37d67051d357d1f02d38ea9d91e3800c535dd21e9eb4cdc7b69,N24E15T5,Ni,Ni,67.2,mg/kg,soil,,total_selected_<2mm_topsoil,,,2,mg/kg,,,35.269707429,25.195870096,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icp_data_2v3_8Feb06.csv,8,T_icp_data_2v3_8Feb06.csv#row=8,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icp_data_2v3_8Feb06.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f06aea78e30775e972dc8a5feb03ee348ed64baa7b9bccbef23624bbc8a8b9b1,src-3746101eb2a07cff6a54e09f1fb8aa040d68a40c6bd132c2d53faa699603e1cc,N24E16T3,Ni,Ni,41,mg/kg,soil,,total_selected_<2mm_topsoil,,,2,mg/kg,,,35.186187279,26.099125756,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icp_data_2v3_8Feb06.csv,9,T_icp_data_2v3_8Feb06.csv#row=9,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icp_data_2v3_8Feb06.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-ef52de6f67da37954692ee0d573d00eff7b7d3b565aef012b7903a1bf21e7865,src-71a6839a96d7bd0f8701c77e88b24966e03ba53765a4fb77ab8ed62566fecc94,N19W10T1,As,As,3.73,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.2,mg/kg,,,27.96442015,-15.5660882,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,4,T_icpadd_data_2v3_8Feb06.csv#row=4,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-05c77a848597e5cb9347536ac0b9180654495c0d0b0aa8ccacdff15dd58fef7d,src-71a6839a96d7bd0f8701c77e88b24966e03ba53765a4fb77ab8ed62566fecc94,N19W10T1,Cu,Cu,103,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.01,mg/kg,,,27.96442015,-15.5660882,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,4,T_icpadd_data_2v3_8Feb06.csv#row=4,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0b7a31b8282624a8b56213bdaa41b57f4e477e9842488ee71efbf50b38929190,src-a482fa0d826bd1e964d1723e8ebb56d9fe3a3005ee78abbe91b4e973eb4d7fae,N24E14T1,As,As,5.35,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.2,mg/kg,,,35.49645002,23.826111943,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,5,T_icpadd_data_2v3_8Feb06.csv#row=5,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-7eaadc6e862d968238604abb6c65c0505071c9c7caa6d4f8a292a0b59b5fe98b,src-a482fa0d826bd1e964d1723e8ebb56d9fe3a3005ee78abbe91b4e973eb4d7fae,N24E14T1,Cu,Cu,65.5,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.01,mg/kg,,,35.49645002,23.826111943,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,5,T_icpadd_data_2v3_8Feb06.csv#row=5,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-ffa21521cb303119d945fd3bb4260ae0851bf91ab8f3f92c27481badf7532093,src-0a019be84cb658edd96110a90262e073f658d7f50ae06beb20c3a755818bee62,N24E15T2,As,As,16.7,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.2,mg/kg,,,35.40422557,24.67156107,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,6,T_icpadd_data_2v3_8Feb06.csv#row=6,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f875033527c53f362f93c71fccdb0232f6248dec0062f5d717f43b7a614e20a3,src-0a019be84cb658edd96110a90262e073f658d7f50ae06beb20c3a755818bee62,N24E15T2,Cu,Cu,29.1,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.01,mg/kg,,,35.40422557,24.67156107,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,6,T_icpadd_data_2v3_8Feb06.csv#row=6,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-3c6426eec226fe822a76f838aff3ba045292634c1222f3f36d2241ca150db7ae,src-6a44556f031706f968756ac78c62fe2511c8732729e53a2fd76cc7b3b17e1fb0,N24E15T4,As,As,7.15,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.2,mg/kg,,,35.043132637,25.28311772,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,7,T_icpadd_data_2v3_8Feb06.csv#row=7,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-17469cf968b41fe691d2a8dd9c6d7fdf94c3985f3917deef495631c828b5df50,src-6a44556f031706f968756ac78c62fe2511c8732729e53a2fd76cc7b3b17e1fb0,N24E15T4,Cu,Cu,29.2,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.01,mg/kg,,,35.043132637,25.28311772,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,7,T_icpadd_data_2v3_8Feb06.csv#row=7,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-4521b178d45c77fd2da02669fcc51594cc9b02bdc809d20c9c19439b38411e82,src-e26a400ceb9b4dfab143915b6beff52acd67e0032da09dc45ae54789f03ac3f9,N24E15T5,As,As,5.11,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.2,mg/kg,,,35.269707429,25.195870096,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,8,T_icpadd_data_2v3_8Feb06.csv#row=8,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-746ff3d561edaa58cfcc55d7311d17f560d51b48e76320b7d0c902af13cf36b0,src-e26a400ceb9b4dfab143915b6beff52acd67e0032da09dc45ae54789f03ac3f9,N24E15T5,Cu,Cu,17.6,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.01,mg/kg,,,35.269707429,25.195870096,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,8,T_icpadd_data_2v3_8Feb06.csv#row=8,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-bf9e2882dd4a713eed917f71a5a786783dcfd40f5cbe7dc9db3ce47c59b77b96,src-b2f977f0becd9a0d629a90f20f985f2a2f44221affe9167535f15c3aa33b9088,N24E16T3,As,As,7.33,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.2,mg/kg,,,35.186187279,26.099125756,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,9,T_icpadd_data_2v3_8Feb06.csv#row=9,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-55e149106308cbde3c714c22ccc354bead3253e1efb2080318834f77108cfeb7,src-b2f977f0becd9a0d629a90f20f985f2a2f44221affe9167535f15c3aa33b9088,N24E16T3,Cu,Cu,14,mg/kg,soil,,total_selected_<2mm_topsoil,,,0.01,mg/kg,,,35.186187279,26.099125756,EPSG:4326,,,,quadrupole ICP-MS,,cold HNO3-HF dissolution for selected elements,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-topsoil,FOREGS Geochemical Atlas of Europe: topsoil,,FOREGS-Atlas-2005-publisher-files-2026-03-03,T_icpadd_data_2v3_8Feb06.csv,9,T_icpadd_data_2v3_8Feb06.csv#row=9,,0,0.25,<2 mm,,,,,"residual topsoil, 0-25 cm without organic layer",soil_topsoil,dataset_constant,,,,,,,,,,topsoil,,,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,quadrupole ICP-MS,,,,,T_icpadd_data_2v3_8Feb06.csv#row=9,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
