record_id,source_record_id,sample_id,element_or_analyte,analyte_reported,value,unit,medium,material,measurement_basis,value_qualifier,missing_reason,detection_limit,detection_limit_unit,original_latitude_raw,original_longitude_raw,latitude,longitude,source_crs,coordinate_transform_method,coordinate_uncertainty_m,geologic_unit,analytical_method,method_family,digestion_or_extraction,laboratory,license,source_tier,source_id,dataset_title,dataset_doi,dataset_version,source_file,source_row,source_locator,file_sha256,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,coordinate_evidence_scope,coordinate_policy_id,coordinate_latitude_field,coordinate_longitude_field,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,geology_missing_reason,method_scope,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-88bcacc4706b88a8e93cae159020efcf0a46c7a8fcfd638e89e9e2fb4f630484,src-4104c2a91dda668740bc3d9385a6057718b23621edff6944abe6be82512ffabb,3,Ni,Ni,36.417,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.2014,127.6799,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=4;noudo.csv#row=4,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県那覇市壺川（那覇大橋の下） / 国場川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-befec849d09912a3a087c50ec3231d003e176cf9dda2304fee2f1b13f359e0b2,src-4104c2a91dda668740bc3d9385a6057718b23621edff6944abe6be82512ffabb,3,Zn,Zn,213.480,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.2014,127.6799,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=4;noudo.csv#row=4,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県那覇市壺川（那覇大橋の下） / 国場川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-d88a4290c6ad13ced4a92e2b5d846ff01631a1caa5e2d8c98d9dd7b41cb70b44,src-c4b734c9868782f78909c5ce3d8af1271b6ef624809517762529b81377fa7b11,4,As,As,10.8,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.2677,127.7281,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=5;noudo.csv#row=5,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県宣野湾市大謝名 / 牧港川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-92efb73dcbe3476a671249c7ea3790bbfbe6ecccbd76a8e2aaf8d8abfd52c7f2,src-c4b734c9868782f78909c5ce3d8af1271b6ef624809517762529b81377fa7b11,4,Cu,Cu,35.481,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.2677,127.7281,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=5;noudo.csv#row=5,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県宣野湾市大謝名 / 牧港川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-8a1e43ea89dd541d7d4536af3365e005113c9bf8f26150921487751836b0250e,src-c4b734c9868782f78909c5ce3d8af1271b6ef624809517762529b81377fa7b11,4,Ni,Ni,28.885,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.2677,127.7281,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=5;noudo.csv#row=5,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県宣野湾市大謝名 / 牧港川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-43035afa63a94e030d55224cb6670f1acf38a95542db6f8a2855c4070f8f0306,src-c4b734c9868782f78909c5ce3d8af1271b6ef624809517762529b81377fa7b11,4,Zn,Zn,169.028,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.2677,127.7281,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=5;noudo.csv#row=5,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県宣野湾市大謝名 / 牧港川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f99a4b26bec0cb594555cadab5f19b96f4eacb2c566d3977fc1876a4e5e32da6,src-414ed6885aaa513e841848cf2c3871693c10e326fc4872c9bbd65960650c71f7,5,As,As,24.6,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3626,127.7467,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=6;noudo.csv#row=6,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県中頭郡嘉手納町水釜 / 比謝川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-9a84b1a74bd5bce5bc4913ec6799f58971dc3d37154c2b22feef2bcb6b5e629b,src-414ed6885aaa513e841848cf2c3871693c10e326fc4872c9bbd65960650c71f7,5,Cu,Cu,1522.586,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3626,127.7467,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=6;noudo.csv#row=6,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県中頭郡嘉手納町水釜 / 比謝川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-293f49fb3f0df3647b6e3656678a278ef2f1d91f2baa084dc90d5f742c0c1698,src-414ed6885aaa513e841848cf2c3871693c10e326fc4872c9bbd65960650c71f7,5,Ni,Ni,36.856,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3626,127.7467,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=6;noudo.csv#row=6,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県中頭郡嘉手納町水釜 / 比謝川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-94b65260d748417971363e9b92e584387d0c8638c1626d2cb02fe660cacc43e7,src-414ed6885aaa513e841848cf2c3871693c10e326fc4872c9bbd65960650c71f7,5,Zn,Zn,367.473,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3626,127.7467,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=6;noudo.csv#row=6,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県中頭郡嘉手納町水釜 / 比謝川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f06fda59b5ddcb841438e23e6e548aef0a1c22638da208f38a17a67690287f0c,src-e4bffd3fd5db320c6a9d6a4e4c11d2656c82b661f87648f83bf04be577b84786,6,As,As,19.0,ppm,sediment,,river_sediment_<180um_national_geochemical_map,,,,,,,26.3763,127.8692,EPSG:4326,,20,,,,,,LicenseRef-GSJ-Government-Standard-Terms-2.0,government,japan-gsj-geochemical-map,Geochemical Map of Japan: national river-sediment sample and concentration tables,,sample-2024-02-20_concentration-2007-01-10,samplejoho.csv,,samplejoho.csv#row=7;noudo.csv#row=7,0dbd2beae356adc45b762d50a9aa06ad556fd3ea004d427e369837bedda05671,,,,<180 µm fine stream sediment,,,,,river sediment,sediment_stream,dataset_constant,,沖縄県具志川市天願 / 天願川 / 0那覇,,0那覇,,,,,,stream,,,,,,,,,,,,,,not_reported,,,,,,,,,,,not_reported,,,,"[""Imai, N. et al. (2004). Geochemical Map of Japan. Geological Survey of Japan, AIST, 209 p.; official online sample and concentration tables.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://www.gsj.jp/license/index.html,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
