record_id,source_record_id,sample_id,element_or_analyte,value,unit,medium,measurement_basis,value_qualifier,detection_limit,detection_limit_unit,latitude,longitude,source_crs,coordinate_uncertainty_m,geologic_unit,analytical_method,digestion_or_extraction,laboratory,license,source_tier,source_id,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,material_raw,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,soil_horizon_missing_reason,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_source_id,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,match_status,match_candidates,coordinate_status,geology_missing_reason,method_scope,method_candidates,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-6bde1699f1544cb3e934fa466b655687be707b8fc57d1f32e736332ad3f4fc79,src-2dcdd25b7f5baea23390ef4715148952998abf760c3606b238e343c9efb3713d,N19W10F1,Cu,28,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,27.82639699,-15.45288278,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=4,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-840cbfdc35336f88adf43742cfdad848126a04ef56f9a99a361d1d0475258e88,src-2dcdd25b7f5baea23390ef4715148952998abf760c3606b238e343c9efb3713d,N19W10F1,Ni,68,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,27.82639699,-15.45288278,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=4,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-2352e4dad4e96685374c9b40581b9396d3a064b1cef4cf02ead3c282d03ed4d9,src-2dcdd25b7f5baea23390ef4715148952998abf760c3606b238e343c9efb3713d,N19W10F1,Zn,139,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,27.82639699,-15.45288278,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=4,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=4,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-a807a79805b098901d6538ed150bd00f92c6bb793a1148b1aea252f2e26c5df5,src-78008b538431fc4e723a29ff61095d6d124d96239a86deb73431444829471520,N24E14F1,As,6,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.531477777,23.824823052,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=5,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-87546a9568fe1c45d73bc6660b8bfba667b880978fcbf88242be6b44b7875ea6,src-78008b538431fc4e723a29ff61095d6d124d96239a86deb73431444829471520,N24E14F1,Cu,19,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.531477777,23.824823052,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=5,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-5dfc937b62e02759dfb1b3cb76a65b98beeb94bbbacb76137f44bdc8ffc7af7d,src-78008b538431fc4e723a29ff61095d6d124d96239a86deb73431444829471520,N24E14F1,Ni,23,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.531477777,23.824823052,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=5,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0fe4434b9adfeff21512bf3da646c852e47f73c6f80869e1210c9116c62aafa0,src-78008b538431fc4e723a29ff61095d6d124d96239a86deb73431444829471520,N24E14F1,Zn,44,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.531477777,23.824823052,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=5,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=5,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6e35b5779d791697891d314bfa72bb5041b8757809e1172f4b052908a89be544,src-59d2054baa909192d93c1710761e8fde2a4880bd036a03520f8561c815bea883,N24E15F2,As,16,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.412341912,24.646516544,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=6,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6e30862b567e3441f4bc732aa1ad57970faaaa1340e40291ba5a32922f89953c,src-59d2054baa909192d93c1710761e8fde2a4880bd036a03520f8561c815bea883,N24E15F2,Cu,39,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.412341912,24.646516544,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=6,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-709a85e01ec8be60701e319ef693204d99b2f5f24956bb5cdacaeefec4f060ad,src-59d2054baa909192d93c1710761e8fde2a4880bd036a03520f8561c815bea883,N24E15F2,Ni,143,mg/kg,sediment,total_selected_<2mm_floodplain_sediment,,1,mg/kg,35.412341912,24.646516544,EPSG:4326,,,WD-XRF and ED(P)-XRF selected by element,pressed powder pellet,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-floodplain-sediment,F_XRF_data_2v6_7Aug07.csv#row=6,,0,0.25,<2 mm; pulverized <0.063 mm,floodplain sediment from a larger drainage basin,sediment_floodplain,dataset_constant,,,,,,,,,,,,floodplain,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,WD-XRF and ED(P)-XRF selected by element,,,,,F_XRF_data_2v6_7Aug07.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
