record_id,source_record_id,sample_id,element_or_analyte,value,unit,medium,measurement_basis,value_qualifier,detection_limit,detection_limit_unit,latitude,longitude,source_crs,coordinate_uncertainty_m,geologic_unit,analytical_method,digestion_or_extraction,laboratory,license,source_tier,source_id,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,material_raw,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_source_id,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,match_status,match_candidates,coordinate_status,geology_missing_reason,method_scope,method_candidates,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-2c4cdeb6a53a4490414feb24c368a5fe4c1845c4ec5befea419ecb3e5dbf07b7,src-da9a06935ae1bebfd31b19746bd649b4d82c1266b57003cdaca9c59e27710458,N24E15S2,Ni,38,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,2,mg/kg,35.407982245,24.676988778,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=6,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-8c85a22886055437f477e6cddaa88e35efff8bc110eb2b0ce5bb3d5e62767069,src-da9a06935ae1bebfd31b19746bd649b4d82c1266b57003cdaca9c59e27710458,N24E15S2,Zn,38,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,1,mg/kg,35.407982245,24.676988778,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=6,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=6,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-39eae665e80dc3e7fb2693b25141781e2d3f8f3e237baf37c3e530bc009de60d,src-77926025119cecfa42916b0d86b9169083bcee6c9dd5756d9096460212d8787c,N24E15S4,As,2.5,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,5,mg/kg,35.041165538,25.28155211,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=7,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6edbdf28c02e1b7a2abbbdb8322decb992005cb8c7056529399a9222ef856c10,src-77926025119cecfa42916b0d86b9169083bcee6c9dd5756d9096460212d8787c,N24E15S4,Cu,30,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,1,mg/kg,35.041165538,25.28155211,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=7,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-a5007fd49b1e2b3d79408301bd3e1634f0deadab38d785d20b9875889f17a5bc,src-77926025119cecfa42916b0d86b9169083bcee6c9dd5756d9096460212d8787c,N24E15S4,Ni,141,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,2,mg/kg,35.041165538,25.28155211,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=7,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0eb1d22eaa9170155f9c0676ed7f436f593d9539f1680eb5e463c7e9a7e9e019,src-77926025119cecfa42916b0d86b9169083bcee6c9dd5756d9096460212d8787c,N24E15S4,Zn,57,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,1,mg/kg,35.041165538,25.28155211,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=7,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=7,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-2ba771961356f87f063ad00826bafe16ace935df6142578b88ce968011f4194e,src-74d7b7074bffc244ce974e9cc0fdbe5e9856036a196e716004df922e3f9ca73d,N24E15S5,As,6,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,5,mg/kg,35.269049181,25.198608917,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=8,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-39e237a15a1c7295a2550c041019620060af5532dc34f5557c5ff16523da17dd,src-74d7b7074bffc244ce974e9cc0fdbe5e9856036a196e716004df922e3f9ca73d,N24E15S5,Cu,23,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,1,mg/kg,35.269049181,25.198608917,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=8,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0b36a8ca9e24e7a8a03d7456f04011a6737b1c01fbae095715c5473a34bf7e24,src-74d7b7074bffc244ce974e9cc0fdbe5e9856036a196e716004df922e3f9ca73d,N24E15S5,Ni,63,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,2,mg/kg,35.269049181,25.198608917,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=8,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-dc7e689907feec8a33a202736ffbd2c8faeb3cb8b1d6abce18eaa520d65f5275,src-74d7b7074bffc244ce974e9cc0fdbe5e9856036a196e716004df922e3f9ca73d,N24E15S5,Zn,38,mg/kg,sediment,aqua_regia_leachable_<150um_stream_sediment,,1,mg/kg,35.269049181,25.198608917,EPSG:4326,,,ICP-AES,hot aqua regia leach at 95 C,,LicenseRef-FOREGS-Research-Attribution-2005,official_curated,foregs-stream-sediment,S_AR_data_2v5_30Nov2006.csv#row=8,,,,wet sieved <150 micrometres,active stream sediment composite from a small drainage basin,sediment_stream,dataset_constant,,,,,,,,,,,stream,,,,,,,,,,,,,,,,,,not_reported,file,,source_file_method_constant,,ICP-AES,,,,,S_AR_data_2v5_30Nov2006.csv#row=8,,,,,,"[""Salminen, R. et al. (2005). Geochemical Atlas of Europe, Part 1. Geological Survey of Finland, Espoo.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://weppi.gtk.fi/publ/foregsatlas/disclaimer.php,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
