record_id,source_record_id,sample_id,element_or_analyte,value,unit,medium,measurement_basis,value_qualifier,detection_limit,detection_limit_unit,latitude,longitude,source_crs,coordinate_uncertainty_m,geologic_unit,analytical_method,digestion_or_extraction,laboratory,license,source_tier,source_id,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,material_raw,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_source_id,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,match_status,match_candidates,coordinate_status,geology_missing_reason,method_scope,method_candidates,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-d31d9961116b50b4b09f2498ce830b5e22dd3b785d9806f06f98f6e299d907ad,src-fb3d6aa46468f2ea7d0bc95d89ec0d1c24270c945bd4672d5fc4d0f5ad74317b,icr034011,Cu,2.028759336,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,2.6558349509814212,mg kg^-1,8.12667833,9.880528333,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=794,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=794,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0aacc2285ee6ac0208d84849e00fce236b15eedf7509dfb0b25d1224748cc779,src-fb3d6aa46468f2ea7d0bc95d89ec0d1c24270c945bd4672d5fc4d0f5ad74317b,icr034011,Ni,3.095247095,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.23413278214833627,mg kg^-1,8.12667833,9.880528333,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=794,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=794,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-dcb58356319dea49574a3406f1e4624dce98dcf47d22f52aae20f151256037e9,src-fb3d6aa46468f2ea7d0bc95d89ec0d1c24270c945bd4672d5fc4d0f5ad74317b,icr034011,Zn,3.399157365,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,1.8582896635084745,mg kg^-1,8.12667833,9.880528333,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=794,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=794,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-f1ec0978298f092ef701e06524223769bf4bd82bd8be9ed24fcd1e91857e9f91,src-a9e69bcfdb1859fef00761f0cd0060db7345129a72cd2493c758beedf59382e9,icr010535,As,3.791195063,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.60460311943378309,mg kg^-1,14.82578833,-10.99383,,,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-70bf8f2b94ada5bdae32e0068e9cd0d7502f491105e8ba6f56f2d660ddfb7fda,src-a9e69bcfdb1859fef00761f0cd0060db7345129a72cd2493c758beedf59382e9,icr010535,Cu,17.12531546,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,2.6558349509814212,mg kg^-1,14.82578833,-10.99383,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-2c9187a23112aa6ab38dbe7dbe89b2bb2f30c02e205b73ccd434af5add7ff31d,src-a9e69bcfdb1859fef00761f0cd0060db7345129a72cd2493c758beedf59382e9,icr010535,Ni,22.23350096,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.23413278214833627,mg kg^-1,14.82578833,-10.99383,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-559aff02d87a3deac0b96d7c5fd90e98f2a66d4c5247577850a92785f8c24046,src-a9e69bcfdb1859fef00761f0cd0060db7345129a72cd2493c758beedf59382e9,icr010535,Zn,18.722749,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,1.8582896635084745,mg kg^-1,14.82578833,-10.99383,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=99,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-c0816caa34ceebd8c5c81253500e537c693c97c19eaabef61f19072a49cafa9d,src-3f2b839805475b1a9cda246ad7c5ec5ea1bcc341eee6accbc59a6c91acc2000d,icr042811,As,9.748435445,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.60460311943378309,mg kg^-1,10.49729833,-13.42232167,,,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-042eec49ae529d44741b95e36564120cb9d2c239b310174d49460d39428a16de,src-3f2b839805475b1a9cda246ad7c5ec5ea1bcc341eee6accbc59a6c91acc2000d,icr042811,Cu,24.43115845,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,2.6558349509814212,mg kg^-1,10.49729833,-13.42232167,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-e1a253f8f3153dc36000ebd286f13433d7cc2e692eef95426c1ab0371d454d0c,src-3f2b839805475b1a9cda246ad7c5ec5ea1bcc341eee6accbc59a6c91acc2000d,icr042811,Ni,28.89858856,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.23413278214833627,mg kg^-1,10.49729833,-13.42232167,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-bc66c40ee1d99c87e106aa40e0c391596c1f6ee8798fe869a165deca596afda1,src-3f2b839805475b1a9cda246ad7c5ec5ea1bcc341eee6accbc59a6c91acc2000d,icr042811,Zn,26.94346254,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,1.8582896635084745,mg kg^-1,10.49729833,-13.42232167,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1131,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-8b72f7fb21fb01b8fc34079bca4d65ab3e561e7b4db4d56161cfc3403e69ea9a,src-813e9b43780cb993af630744062258edc07e1e05b3163fa4973005abd75770cb,icr048485,As,1.020505277,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.60460311943378309,mg kg^-1,-27.5684,30.0228,,,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-d53e51916573b7a64f5fae474b13c8149c2c2bdb44665815fb12cb2715bfea74,src-813e9b43780cb993af630744062258edc07e1e05b3163fa4973005abd75770cb,icr048485,Cu,57.40246574,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,2.6558349509814212,mg kg^-1,-27.5684,30.0228,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-0e14283e8fe11c828db81638fda336c3cc5cd31da19d252e736544db498f9d8f,src-813e9b43780cb993af630744062258edc07e1e05b3163fa4973005abd75770cb,icr048485,Ni,116.5085933,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.23413278214833627,mg kg^-1,-27.5684,30.0228,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-8c6588501dafe3429255b9b25595b6572a1ee5cad983bdac14274751f93c6cf2,src-813e9b43780cb993af630744062258edc07e1e05b3163fa4973005abd75770cb,icr048485,Zn,47.46639215,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,1.8582896635084745,mg kg^-1,-27.5684,30.0228,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,2009/2013,0,0.2,<2 mm,Topsoil,soil_topsoil,exact,,,,,,,,,Topsoil,topsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1154,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-d46b8e78c5142016d01bc4f82483ea2212c292d344e773204a0a4f5a1a15e661,src-dce122cfe4f54abc1ec7f6a30ba4e426ee3e544fd85659a63d316eae75938f10,icr073989,As,3.521504506,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.60460311943378309,mg kg^-1,-18.142,29.4097,,,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-3769f86f880777e112dc0545af7610641cc1eed637150b657d13bb58938e957d,src-dce122cfe4f54abc1ec7f6a30ba4e426ee3e544fd85659a63d316eae75938f10,icr073989,Cu,15.69674852,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,2.6558349509814212,mg kg^-1,-18.142,29.4097,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-de0cd94799bdeb70ab914a0efc177ec60030b847eda5d7b16a7a1fd1fff7f98a,src-dce122cfe4f54abc1ec7f6a30ba4e426ee3e544fd85659a63d316eae75938f10,icr073989,Ni,13.53949763,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,0.23413278214833627,mg kg^-1,-18.142,29.4097,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-2012c0bcdfc5dcd36da753250e4e7f5fe003286d34ff36cadd5c65f752eee8ba,src-dce122cfe4f54abc1ec7f6a30ba4e426ee3e544fd85659a63d316eae75938f10,icr073989,Zn,18.4159892,mg kg^-1,soil,aqua_regia_quasi_total_air_dry_soil,,1.8582896635084745,mg kg^-1,-18.142,29.4097,,,,Optical Emission spectrometry ( ICP-OES),Aqua regia acid digest,Rothamsted Research,CC-BY-4.0,official_curated,afsis-phase-i-wet-chemistry,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,2009/2013,0.2,0.5,<2 mm,Subsoil,soil_subsoil,exact,,,,,,,,,Subsoil,subsoil,,,,,,,,,,,,,,,,,,,not_reported,dataset,,dataset_variable_and_threshold_metadata,,Optical Emission spectrometry ( ICP-OES),,,,,AfSIS_Phase_I_wet_chemistry_v2.csv#row=1791,doi:10.5194/soil-7-305-2021,,,doi:10.5194/soil-7-305-2021,10.5194/soil-7-305-2021,"[""von Fromm, S. F. et al. (2021). Continental-scale controls on soil organic carbon across sub-Saharan Africa. SOIL 7, 305-332. doi:10.5194/soil-7-305-2021. Dataset version 2.0: doi:10.34725/DVN/66BFOB.""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
