record_id,source_record_id,sample_id,element_or_analyte,analyte_reported,value,unit,medium,material,measurement_basis,value_qualifier,missing_reason,detection_limit,detection_limit_unit,original_latitude_raw,original_longitude_raw,latitude,longitude,source_crs,coordinate_transform_method,coordinate_uncertainty_m,geologic_unit,analytical_method,method_family,digestion_or_extraction,laboratory,license,source_tier,source_id,dataset_title,dataset_doi,dataset_version,source_file,source_row,source_locator,official_source_url,file_sha256,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,coordinate_evidence_scope,coordinate_policy_id,coordinate_latitude_field,coordinate_longitude_field,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,geology_missing_reason,method_scope,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-91e8666c8d55bb7c13ab5141d09c1e0cc4bdf56250a70117ce6e0660c769ca3d,src-8523c5d2b2baa2a0936729cd1f178a7abdcb357a0b1cb284abada7a19feccf53,217,Pb,Pb,1.70,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.2,mg/kg,,,66.5616,27.5636,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,115,PANGAEA.56227.tab#row=115,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.38,0.38,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 217,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=95,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-c093b4ce199fbd6222890d0e80f1f1f22302775d936fdd7a5b7d2672201adef7,src-8523c5d2b2baa2a0936729cd1f178a7abdcb357a0b1cb284abada7a19feccf53,217,Zn,Zn,4.60,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5616,27.5636,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,115,PANGAEA.56227.tab#row=115,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.38,0.38,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 217,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=55,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-ec01c89245fe325acfad2fa4cb1c06142d974c7500f86af9459d93d43e443fc4,src-7bf8b1220641064976615c4471eec184bedbfee63a1811807fcdb20a50715254,733,As,As,0.400,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.1,mg/kg,,,66.5662,26.9763,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,116,PANGAEA.56227.tab#row=116,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.65,0.65,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 733,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=69,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-9d93c47191f8d395e9be40ea1ddc150ae8dbea3edd2ed3868e2cf3bd4da454f8,src-7bf8b1220641064976615c4471eec184bedbfee63a1811807fcdb20a50715254,733,Cu,Cu,7.5,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5662,26.9763,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,116,PANGAEA.56227.tab#row=116,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.65,0.65,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 733,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=20,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-68594f5393b377dd009a9a86ee147e19a1ce5a9fa9218460339138b7a760caec,src-7bf8b1220641064976615c4471eec184bedbfee63a1811807fcdb20a50715254,733,Pb,Pb,1.60,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.2,mg/kg,,,66.5662,26.9763,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,116,PANGAEA.56227.tab#row=116,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.65,0.65,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 733,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=95,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-b47719a4facddaeecc958ad3c648d97b4ced0fec9679c47ead47c63dd0cc8fef,src-7bf8b1220641064976615c4471eec184bedbfee63a1811807fcdb20a50715254,733,Zn,Zn,6.40,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5662,26.9763,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,116,PANGAEA.56227.tab#row=116,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.65,0.65,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 733,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=55,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-7b75e5e611ffd1b58b74861b3019df9aa2b495c2a431ff99809e3081e7274058,src-57c1060212114036ba5a92682ae9db81a3511ccc0055cefb97d83f512babb9ee,151,As,As,0.400,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.1,mg/kg,,,66.5699,28.2199,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,117,PANGAEA.56227.tab#row=117,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.37,0.37,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 151,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=69,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-79f6e68ee80bc342a0b6617b606df91a37b05be4f8b480ad93fcbd01ca6949d4,src-57c1060212114036ba5a92682ae9db81a3511ccc0055cefb97d83f512babb9ee,151,Cu,Cu,11.6,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5699,28.2199,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,117,PANGAEA.56227.tab#row=117,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.37,0.37,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 151,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=20,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-7fecb48eb700ec7e6405bfbef4ad06f963f9bbe806fb7882a292145c6ed0c6fd,src-57c1060212114036ba5a92682ae9db81a3511ccc0055cefb97d83f512babb9ee,151,Pb,Pb,1.50,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.2,mg/kg,,,66.5699,28.2199,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,117,PANGAEA.56227.tab#row=117,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.37,0.37,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 151,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=95,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-156d1dab41dedd9b6d6419ac6ed1ec622829c2faec22fb637147339083e2a1a7,src-57c1060212114036ba5a92682ae9db81a3511ccc0055cefb97d83f512babb9ee,151,Zn,Zn,13.50,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5699,28.2199,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,117,PANGAEA.56227.tab#row=117,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.37,0.37,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 151,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=55,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-90041e632c75d7f8b959e0d15651db39440ca664fa460d83a369e351e4562a7c,src-fe6716716ae6ecda2e2dfba92c532bc41ca50264932e8fb2d88095f51f712c83,670,As,As,0.400,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.1,mg/kg,,,66.5773,28.9529,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,118,PANGAEA.56227.tab#row=118,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.55,0.55,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 670,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=69,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-963616082ffc6aff5512e1d4d5f5fbe3b1345616129c3a7bd0351f4c032d06d5,src-fe6716716ae6ecda2e2dfba92c532bc41ca50264932e8fb2d88095f51f712c83,670,Cu,Cu,2.7,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5773,28.9529,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,118,PANGAEA.56227.tab#row=118,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.55,0.55,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 670,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=20,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-f709e704ee4bf9b8ce9df16e9c8a172fa17c501ac57ee79c060298af80c204a9,src-fe6716716ae6ecda2e2dfba92c532bc41ca50264932e8fb2d88095f51f712c83,670,Pb,Pb,1.40,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.2,mg/kg,,,66.5773,28.9529,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,118,PANGAEA.56227.tab#row=118,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.55,0.55,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 670,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=95,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-13ec549d1e89c21843d3265c56feaf0b532b115a22189e057bf73d13ce3b0ce3,src-fe6716716ae6ecda2e2dfba92c532bc41ca50264932e8fb2d88095f51f712c83,670,Zn,Zn,6.50,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5773,28.9529,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,118,PANGAEA.56227.tab#row=118,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.55,0.55,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 670,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=55,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-2dab5a40900f0def48881de6be419605493adbd933e4bd5637f4d833ff42b07a,src-116425d9822d83ae1edd978cec0e8e34516331cbf0a292a8d7b1761ae19c0623,91,As,As,1.600,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.1,mg/kg,,,66.5918,32.0479,EPSG:4326,,,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,119,PANGAEA.56227.tab#row=119,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.23,0.23,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 91,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"Element analysis, AAS, graphite furnace, Aqua regia (Reimann et al., 1998)",,,,,PANGAEA.56227.tab#column=69,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
rec-25c07bc3f7e6ddd22c8da43fbc27a6cf6b81497fa89b1a58d74e39e2baa298f3,src-116425d9822d83ae1edd978cec0e8e34516331cbf0a292a8d7b1761ae19c0623,91,Cu,Cu,29.7,mg/kg,soil,,aqua_regia_extractable_c_horizon_soil_analysis,,,0.5,mg/kg,,,66.5918,32.0479,EPSG:4326,,,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,aqua regia digestion; fraction < 2 mm,,CC-BY-3.0,official_curated,pangaea-barents-c-horizon-soil,Geochemistry of C-horizon,10.1594/PANGAEA.56227,1998-01-01,PANGAEA.56227.tab,119,PANGAEA.56227.tab#row=119,https://doi.pangaea.de/10.1594/PANGAEA.56227?format=textfile,e22093a40b9c68d25398f2322b68ae7af9b00e331483ae8a3927fc2c13be3d30,,0.23,0.23,fraction < 2 mm,,,,,C-horizon soil,soil_c_horizon,dataset_constant,,central Barents region / 91,central Barents region,,,,,,C,,,,,,,,,,,,,,,not_reported,parameter,pangaea_parameter_method_metadata,,"ICP-AES, Aqua regia (Reimann et al., 1998, NGU-GTK-CKE spec.publ. Trondheim)",,,,,PANGAEA.56227.tab#column=20,,,,,,"[""Reimann, Clemens (1998): Geochemistry of C-horizon. PANGAEA. https://doi.org/10.1594/PANGAEA.56227. In: Reimann, C; Äyräs, M; Chekushin, V et al. (1998): Geochemical analysis of soil in the central Barents Region. https://doi.org/10.1594/PANGAEA.686641""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/3.0/,dataset,true,not_evaluated_for_project_output,2026-08-13T10:00:00Z
